happiness,真的要断了过去让明天好好继续
sadness,越过山丘才发现无人等候
disgust,品冠：比较烦
anger,被爱是奢侈的幸福可惜你从来不在乎
sadness,卢：就算失落过都不想变改往事
fear,紧紧跟随
sadness,每一个夜晚每一次分手
sadness,不管春风怎样吹
fear,李：从前的我没法懂人生路怎麽会困难重重
like,再回首云遮断归途再回首荆棘密佈
sadness,可能是因为烟和咖啡
happiness,怕如果写了因为想要你而有的苦苦坚持
sadness,幸福是否只是一种传说我永远都找不到
surprise,女优与假知青的恋情终于曝光
sadness,我还是真的期待 有人追
sadness,漫漫长夜过去
fear,我们对自己都没有把握
fear,品冠：陌生的城市何处有我的期盼挥别了家乡的伙伴
fear,可能是知道自己将要离开一段长时间的关係，
happiness,李我枕边还有你的气息
fear,一天又过一天三十岁就快来
anger,错了还错 你说 啊你在想什麽有什麽话好说你说为什麽不说
fear,也许有一天我栖上了枝头却成为猎人的目标
happiness,爱如潮水将我向你推
like,而写歌容易写你太难
fear,我不知怎麽办
like,十七岁女生的温柔其实是很那个的
sadness,也许我偶尔还是会想他偶尔难免会惦记着他
sadness,人有时候需要一点点刺激最常见的就是你的女友离你而去
like,会爱上你
fear,曾经真的以为人生就这样了平静的心拒绝再有浪潮
sadness,我已经遗忘我已经遗忘生活是肥皂香水眼影唇膏
like,来自无垠、去向无踪
anger,你到底要什麽你从不对我说
happiness,我像巫师得 专心练法术
like,我不会逃避 我会很认真
sadness,你不必为我承诺什麽我会爱你你会爱我只是因为寂寞
anger,你对自己说你要独立生活
happiness,合唱：我不烦不烦我不烦我不烦我不烦我只有一点烦你和我一样
happiness,李：往事像一场梦将我的心轻轻触动
sadness,蓄意陷溺在孤独
sadness,宗盛：我的头髮只剩下从前的一半
disgust,给自己随便找个理由
fear,在爱情中痛苦在名利中追逐怎样才能面对存在内心的冲突
sadness,如今情已扑朔迷离
happiness,喔这一季总算有些值得回忆
sadness,某一个城市的、某一个午后的落没心情。
fear,只是你不知将它往哪裡栽
sadness,时光不再啊时光不再
happiness,妳问我为什麽不再给妳安慰
like,男：从前的风风雨雨让它过去
happiness,我会是你的这一切都可以放弃
sadness,我怀疑是不是只有我的明天没有变得更好
happiness,如果妳愿意请让我靠近我想妳会明白我的心哦
disgust,宗盛：我比较烦
happiness,为你我用了半年的积蓄飘洋过海的来看你
fear,影剧版依然沸沸扬扬像极了枪声大作的靶场
happiness,还记得年少时的梦吗像朵永远不凋零的花
fear,爱情少尉他不流泪
happiness,如此这般的活着
sadness,你现在是怎样的心情呢是欢喜悲伤还是一点点不知名的愁
happiness,风就是从小镇的那一端吹进来的喔～～喔～～
happiness,且让我给你安慰
fear,却有预感晚婚
happiness,一颗爱你的心
happiness,有着什麽样的关係为什麽在一起
happiness,毫无意外我真的越来越忙还好孩子总是给我希望
happiness,不要说妳永远不会
sadness,为何不靠近我你可知我心裡想什麽谁能够不犯错成长的路
like,合：我始终祗爱你
disgust,我必须扛着瓦斯穿过臭水四溢的夜市
happiness,风就是从小镇的那一头吹进来的喔～～喔～～
happiness,才知道平平淡淡从从容容才是真
like,李答应我苦苦求
sadness,李：请看那时间如风告诉我们人生太匆匆
sadness,终日悲伤却不知所措
happiness,那些为爱所付出的代价是永远都难忘的啊
anger,．．
happiness,卢：天天躺进新感觉裡让我一生悲喜裡漫游经过
like,对着太阳掷去、缀成一道不经心的彩虹
fear,有时候我不知道这样决定应不应该时间飞快该来的会来
sadness,喋喋不休时不我予的哀愁
fear,我录下了接下来这段的雷雨声……
fear,谁都没有把握
like,如果欢笑可以骄傲我们要它响亮
fear,爱情是最辛苦的等待
sadness,啊我终于失去了妳在拥挤的人群中
like,聪明如你是非何必明说
happiness,一个男人和一颗热切的心
anger,日子像是道灰牆骂它也没有回响呀呀呀呀呀呀呀
anger,我不知我不知
like,他会陪你过今夜他也许就在这列车的某一节
sadness,为何记不得上一次是谁给的拥抱
fear,我写歌有时快有时慢有时简单有时难
sadness,回想过去曾经黯淡几许光采 有时候我不知道这样决定应不应该
anger,不要以为你有多好的防备
happiness,我想你说得对
sadness,说不定我一生涓滴意念
fear,因为受不住冷落
sadness,我会爱你，只是因为，因为寂寞
surprise,就要被你通通化解
sadness,寂寞使人憔悴
sadness,哦…哦…哦…哦…哦…哦…哦…哦…哦…没有什麽关係
fear,因为不安而频频回首
happiness,当我嚐尽人情冷暖当你决定为了你的理想燃烧
happiness,李：不在乎是否活在掌声中愿从此心裡轻鬆
fear,明知寂寞叫人难以忍耐也许一切就此从头再来
disgust,她自从结婚以后每天都在问我
like,这样的日子在我第一次上综艺一百
fear,男爱情它是个难题让人目眩神迷
anger,是你将我从梦中叫醒
sadness,重新来过重新来过重新来过
like,我将紧紧的跟随
sadness,啊多麽痛的领悟 你曾是我的全部
happiness,我终于让千百双手在我面前挥舞我终于拥有了千百个热情的笑容
like,多少心儿盼望
sadness,而猜想毕竟只是猜想我不是女生没有什麽关係
disgust,日子过得比较素
sadness,女：不愿再继续无助哭泣受伤的心需要安静
anger,多少男子汉一怒为红颜多少同林鸟已成了分飞燕
anger,是怎样莫可奈何的忍耐
sadness,能填满你的寂寞
sadness,走吧走吧人总要学着自己长大
fear,让人失望的虽然是恋情本身但是不要只是因为你是女人
anger,关于我们的事啊他们统统都猜错
happiness,并且陪我度过生命中最长的寒冬如此的宽容
surprise,就把自己先搞丢
sadness,要我怎麽做你才会知道
disgust,虽然曾经有过很多感情的债
anger,总是容易被往事打动总是为了你心痛
like,前方没有终点奋斗永不停息
anger,你说嗯你在想什麽有什麽话好说
anger,我从来没有快乐过你说啊你在想什麽你做了错错了再错
disgust,妳问我为什麽把妳的信退回
fear,虽然未来如何不能知道现在说再见会不会太早
happiness,对爱情莫明的恐惧但是天让我遇见了妳
anger,该爱就爱该恨的就恨要为自己保留几分
sadness,其实会爱上你也是因为我寂寞
sadness,你说你爱了不该爱的人你的心中满是伤痕
anger,不要说我做得不对
surprise,李：从前的我没法懂人生路怎麽会困难重重
fear,忙忙忙忙忙忙忙是为了自己的理想还是为了不让别人失望
anger,品冠：比较烦
happiness,请妳让我随妳去让我随妳去我愿陪在妳的身边为妳挡风遮雨
happiness,卢：徘徊在岁月裡愿有未老未冷的情怀
sadness,偶尔有些小小的悲哀我想别人也看不出来
fear,不要轻易尝试放纵的滋味
happiness,青春正是长长的风
sadness,小镇的爱情是个悲伤故事这应该是段告白并非解释并非解释
happiness,品冠：你们的关心让我温暖
disgust,卢讲对不起你也感言微
fear,当初所坚持的心情是不是还依然存在
happiness,纯儿是我的女儿是上帝给我的恩赐
fear,对你不知道是已经习惯还是爱
sadness,卢：其实我都觉得好累
like,亲爱蓝迪我的弟弟
sadness,在寒风中漫步有家不回
fear,孩子离开了鞦韆最快要到七月再回来盪
like,走过千山万水
fear,看看世界给我是清朗还是雾
like,是我天空最美丽的星星
sadness,只是因为寂寞
anger,华健：最近比较烦比较烦比较烦
happiness,养几个孩子是我人生的愿望我喜欢他们围绕在我身旁
like,十七岁女生的温柔其实是很那个的我猜想十七岁的女生
fear,每个震颤都表露
disgust,华健：总觉得钞票一天比一天难赚朋友常常有意无意调侃
disgust,而吉隆坡却每天下午都有热带的雷雨，
sadness,是该陪太太在家裡还是一个人出去
like,男：一生都给你你说够不够
happiness,宗盛：我梦见和饭岛爱一起晚餐梦中的餐厅灯光太昏暗
happiness,会爱上我
surprise,华健：他说基本上这个很难
like,每天等待着毕业典礼也许你正是十七懂的都是别人的道理
fear,李从前的风风雨雨让它过去
happiness,锁上一切忧鬱永远不再存疑
happiness,功名沉浮 不必提
sadness,卢：踏过的路裡交织笑声与眼泪
fear,为了你的承诺我在最绝望的时候都忍着不哭泣
happiness,关于爱情的路啊我们都曾经走过
sadness,只有自己为自己喝采
sadness,就算是有人听我的歌会流泪
happiness,有人陪你欢喜悲伤陪你愁
fear,却依然要担心要否能够偿还银行的利息
fear,情书与照片今晚要毁弃藏在旧梦裡
sadness,听见有人叫你宝贝
happiness,我们都是和自己赛跑的人为了更好的明天拚命努力
fear,曾经在幽幽暗暗反反复复中追问
surprise,在什麽时候
happiness,总有一天我会越来越忙还好孩子总是给我希望
anger,品冠：台北的女生有些高不可攀
sadness,不捨于牵拌了自己那麽多年的那个幽暗的空间，
sadness,而从前未曾给我的爱和关怀
fear,我并不知道我做得不好
surprise,因为我在无意间
sadness,我曾经为爱伤透了心为什麽甜蜜的梦容易醒
sadness,当所有等待都变成曾经我会说好多精彩的故事给你听就要离开
fear,卢：喂你好吗？
sadness,如果年轻凝成泪水很快就会吹乾
fear,忘了关那扇门那扇窗电光石火秋凉
fear,请不要对我承诺什麽
anger,宗盛：我遍寻不着那蓝色的小药丸
anger,女为何你不懂男别说我不懂
happiness,我前来攻佔你心中的堡垒
surprise,要不是其中一个人不应该有的犹豫
surprise,虽然他长得和我不是很像但是朋友都说他比我漂亮
fear,卢：Hi Jonathan 以前你曾经有没有后悔过？
sadness,总是平白无故的难过起来
like,李一生都给你你说够不够
surprise,我记得小学老师说过君子要自强不息
sadness,明知寂寞叫人难以忍耐也许一切就此 从头再来虽然不知何时回来
happiness,你不曾真的离去你始终在我心裡
anger,华健：最近比较烦
sadness,我失去了全部的世界我独自在陌生的世界
fear,而决定容易等待太难
like,时间飞快该来的会来 我从来不曾这样坦白
anger,后悔昨天我的不羁
sadness,爱情少尉不流泪爱情少尉不会喝醉
fear,虽然我从来不说
fear,我不怕等待你始终不说的答案
fear,品冠：总觉得日子过得有一些极端我想我还是不习惯
sadness,我们的爱若是错误 愿你我没有白白受苦
fear,抛开那盟约和你四目相接想必你的眼裡应该隐瞒着更多的细节
fear,有明亮的心和朦胧的眼睛而猜想毕竟只是猜想我不是女生
disgust,当我看到我深爱过的男人竟然像孩子一样无助
happiness,然而这一切已不再重要我愿意随你到天涯海角
disgust,不是没有想过随便谈个恋爱
fear,要离开那个录音室，奔向下一个城市的时候，
fear,让自己远离那许多恩怨是非
like,拚命努力争取一种意义非凡的胜利
anger,你不能只是说是外面的世界让你神情冷漠
disgust,冬天的纽约冷的这样直接像是你的拒绝它千真万确让人心淌血
happiness,从此为爱受委屈不能再躲避于是妳成为我生命中最美的记忆
happiness,亲爱的我的温柔你怎麽记的住
anger,几次 真的想让自己醉
happiness,我好高兴有了自己的将来
happiness,而猜想毕竟只是猜想我不是女生明年就要娶亲
sadness,原谅我不能承诺什麽我会爱你只是因为因为寂寞
like,恭喜恭喜恭喜你呀
like,也许只是唱首快乐的歌啦 谁能不犯错成长的路你也曾走过
happiness,即使孤单会使我伤怀也会试着让自己想得开
sadness,我多麽希望回到最初走我自己该走的路
like,时间不停时间不停原谅我依然决定远行
anger,我想怎样的答案你都不会满意
fear,盲盲盲盲盲盲盲的已经没有主张盲的已经失去方向
fear,时间飞快时间飞快来不及抹去昨日尘埃时间它不让我等待
happiness,走吧走吧为自己的心找一个家
happiness,深深温暖你的心灵
fear,向风裡走去就不能停下脚步如果年轻凝成泪水很快就会吹乾
sadness,我觉得有点累
anger,是谁对谁错我的耳朵听的太多我应该要这样那样的做
like,迎向未来不怕输
like,如果妳愿意请让我靠近妳的心事有我愿意听
happiness,心中的话到现在才对你表明
fear,决定是容易的可是等待是困难的
happiness,我想我做得对
anger,品冠：最近比较烦比较烦比较烦
fear,向左侧身半躺等体温下降
happiness,先让我好好爱一回
anger,怎麽好意思一个人走开
fear,是不会每个人都知道每个人都知道
sadness,再回首背影已远走再回首泪眼朦胧
sadness,在曲终人散以后会想念你的细心温柔
anger,不愿别的男人见识你的妩媚
happiness,看着他们一天一天成长我真的忍不住要把梦想对他讲
happiness,会想念你的细心温柔
sadness,我从来不曾这样坦白啊往日绚烂的梦已不再我已经累了
sadness,你问我为什麽不再给你安慰
sadness,告别旧日恋情把那创伤抚平不再流泪到天明
sadness,自己也很清楚会有好多的苦从我心中重新来过
anger,电视播吸烟对怀孕的影响是谁在十二楼嚷嚷
fear,我没有刻意隐藏也无意让你感伤
like,李：你我如此相同用歌声倾诉悲欢感动
happiness,不知道成功的意义就在超越自己
anger,他想必狂野让你对我坚心拒绝
anger,将来若有人跟我争
anger,争取一种意义非凡的胜利
sadness,爱情少尉不会喝醉
fear,有些话我实在忍不住要对你说
anger,问你何时曾看见这世界为了人们改变
happiness,如果是．请进来我的世界
like,李：不在乎是否活在掌声中只求心与你相通
happiness,啊  爱让人兴致高昂
happiness,你的思念 如久治不癒顽疾
happiness,如果妳愿意请让我靠近我想妳会明白我的心
sadness,还没能晓得就快要老了
sadness,就这样迎面而来不捨你那黑白分明亮亮的眼睛只是你年纪还小
sadness,总是在难得的假期之中发出长长叹息
sadness,这何尝不是一种领悟让你把自己看清楚
happiness,忘了痛或许可以忘了你却太不容易
sadness,我需要离开这舞台就要离开虽然我心中有无限伤怀就要离开
fear,感情的事我都脆弱
happiness,只要你说出一个未来我会是你的这一切都可以放弃
sadness,你要独处的时候我就是孤独
fear,因为受不住冷落空虚的时候好有个寄託
happiness,你尝试着不露痕迹告诉我爱情的道理
happiness,我的爱如潮水
happiness,李：一点都不会，虽然累，可是很值得也很安慰
sadness,就要离开 虽然我心中有无限伤怀就要离开虽然我心中有难言悲哀
happiness,亲爱的我的温柔你怎麽记的住我从来没有在你面前哭
sadness,是寂寞使人心碎
disgust,一个人的世界并非你想像的那麽好
fear,女：能否相信你这一句
happiness,为了更好的明天拚命努力前方没有终点
happiness,李：就算有苦衷点滴尽在不言中
anger,不在乎你心裡还有谁
happiness,我终于让人群被我深深的打动我却忘了告诉妳妳一直在我心中
sadness,我既不是主角也无能决定起伏
happiness,我是真的爱妳
happiness,我想我不会后悔
like,今天在你带泪的笑裡找来
fear,对我来说说的太多也许不能让我改变什麽你凭什麽说
happiness,要我为你写首歌
happiness,还是那不必负责任的热情
fear,也许我们从未成熟
happiness,我生命裡美好的一切愿与他们分享
sadness,只是我回首来时路的每一步都走的好孤独
happiness,我亲自给妳取的名字希望妳平安一世
like,我不是女生没有什麽关係十七岁女生的温柔也许你快要十七
sadness,虽然我心中有无限伤怀就要离开虽然我心中有难言悲哀
anger,我很难对自己交代清楚应为我在乎
disgust,关于爱情的歌我们已听的太多
sadness,看我满脸的泪痕站在街头默默看你走
like,电视裡师奶被催眠在现场十八台热情奔放
happiness,女别流连岁月中我无意的柔情万种
like,然而这一切已不再重要如果你能够重回我怀抱
anger,女：记忆要抹平谈何容易
happiness,啊  只有爱让人心情舒畅
happiness,你曾说过爱情应该是无条件的付出
sadness,在你额头的两道弧线
happiness,若曾真心真意付出就应该满足
anger,你不必在我面前流泪
happiness,当所有的人靠紧我的时候
happiness,卢心裡希冀都因你起
sadness,在爱情中痛苦在名利中追逐
sadness,你说你嚐尽了生活的苦找不到可以相信的人
happiness,我是一隻小小小小鸟想要飞呀飞却飞也飞不高
disgust,要不是无意之间扬起的灰尘
sadness,没有人知道我以为你知道知道我的心我的心
happiness,如果这纷乱的世界让我沮丧我就去看看他们眼中的光芒
happiness,你说你喜欢我的歌
sadness,不捨你那黑白分明亮亮的眼睛只是你年纪还小 无从明瞭我的心情
sadness,再多的苦我也愿意背
happiness,稚志初衷 别忘记
sadness,因为许多不切实际的鼓励大都是来自酒肉朋友或者远房亲戚
happiness,我想我是真的爱妳